,id,prediction
169,395,-0.28599998
170,396,-3.4060001
171,397,-5.4409995
172,398,-2.4600003
173,399,-1.416
174,400,-2.0621998
175,401,-2.9900002
176,402,-3.884
177,403,-0.91
178,404,-2.0681999
179,405,-4.2728
180,406,-2.084
181,407,-3.6514
182,408,-2.6054
183,409,-3.096
184,410,-0.8042
185,411,-2.5196002
186,412,0.031999994
187,413,-1.8504002
188,414,-6.1134005
189,415,-1.624
190,416,-2.7640002
191,417,-5.592
192,418,-4.156
193,419,-2.8600001
194,420,-4.3628
195,421,-2.4828
196,422,-2.3980002
197,423,-3.8519998
198,424,-3.7020001
199,425,-2.2498002
200,426,-1.8360001
201,427,-1.0164
202,428,-0.81399995
203,429,-2.0700002
204,430,-1.8059998
205,431,-1.89
206,432,-2.8460002
207,433,-3.692
208,434,-1.9993999
209,435,-4.9639997
210,436,-2.1200001
211,437,-0.89799994
212,438,-2.314
213,439,-1.292
214,440,-2.512
215,441,-0.252
216,442,-4.6736
217,443,-3.9100003
218,444,-4.71
219,445,-3.074
220,446,-1.126
221,447,-4.13
222,448,0.492
223,449,-2.49
224,450,-6.1379995
225,451,-4.3628
0,452,-4.8772
1,453,-3.4847999
2,454,-1.7699999
3,455,-4.4799995
4,456,-2.242
5,457,-1.602
6,458,-7.3631997
7,459,-5.2641997
8,460,-3.682
9,461,-2.905
10,462,-4.464
11,463,-0.96800005
12,464,-3.8949997
13,465,-2.7656002
14,466,-4.248
15,467,-4.148
16,468,-2.406
17,469,-2.652
18,470,-0.636
19,471,-2.7549999
20,472,-3.006
21,473,-4.9519997
22,474,-2.68
23,475,-1.5139999
24,476,-1.8439999
25,477,-4.6224
26,478,-2.9559999
27,479,-4.3991995
28,480,-2.8622003
29,481,-3.7884002
30,482,-7.3632
31,483,-2.22
32,484,-1.9319999
33,485,-2.03
34,486,-4.4268
35,487,-3.248
36,488,-3.6952
37,489,-1.3219999
38,490,-1.3820001
39,491,-3.0540004
40,492,-2.088
41,493,-2.7347999
42,494,-2.2604
43,495,-3.3988
44,496,-4.3640003
45,497,-6.5559998
46,498,-3.2059999
47,499,-5.4321995
48,500,-4.7400002
49,501,-3.2879996
50,502,-4.7900004
51,503,-2.269
52,504,-2.4222002
53,505,-0.656
54,506,-1.2559999
55,507,-2.2272
56,508,-1.734
57,509,-3.066
58,510,-5.6918
59,511,-1.6775999
60,512,-5.1011996
61,513,-2.023
62,514,-2.406
63,515,-1.25
64,516,-0.23799996
65,517,-2.2225997
66,518,-1.4072001
67,519,-2.082
68,520,-6.2440004
69,521,-2.7768002
70,522,-4.012
71,523,-2.358
72,524,-0.87600005
73,525,-3.0540001
74,526,-0.68
75,527,-2.112
76,528,-1.148
77,529,-2.036
78,530,-3.6467998
79,531,-4.8489995
80,532,-3.8639998
81,533,-1.7628
82,534,-0.928
83,535,-3.736
84,536,-1.6824
85,537,-1.0179999
86,538,-3.204
87,539,-3.5572002
88,540,-3.5039997
89,541,-4.5306
90,542,-1.4620001
91,543,-1.9100001
92,544,-1.8959999
93,545,-2.34
94,546,-1.9448
95,547,-6.5339994
96,548,-0.64399993
97,549,-3.543
98,550,-1.352
99,551,-1.5662
100,552,-4.4438
101,553,-5.0808
102,554,-5.1
103,555,-4.4546003
104,556,-3.6341999
105,557,-4.0784
106,558,-5.5182
107,559,-5.89
108,560,-5.236
109,561,-3.8869998
110,562,-1.886
111,563,-1.4459999
112,564,-3.0479999
113,565,-0.86399996
114,566,-1.1079999
115,567,-6.8560004
116,568,-2.9150002
117,569,-4.182
118,570,-5.6288
119,571,-2.4928
120,572,-3.6880002
121,573,-2.316
122,574,-7.1304
123,575,-3.7099998
124,576,-3.7760003
125,577,-1.5860001
126,578,-3.8478
127,579,-3.147
128,580,-1.6279999
129,581,-0.666
130,582,-3.2127998
131,583,-2.9936001
132,584,-4.7500005
133,585,-1.6056
134,586,-3.6370003
135,587,-2.744
136,588,-0.32800007
137,589,-3.287
138,590,-2.6306
139,591,-6.6229997
140,592,-2.248
141,593,-5.6918
142,594,-2.412
143,595,-3.6599998
144,596,-2.2680001
145,597,-3.6534
146,598,-1.296
147,599,-1.7950001
148,600,-0.09799998
149,601,-4.182
150,602,-5.524
151,603,-3.9380002
152,604,-2.9362
153,605,0.614
154,606,-4.5432
155,607,-3.2268002
156,608,-1.8219999
157,609,-3.0479999
158,610,-3.314
159,611,-6.5206003
160,612,-2.6399999
161,613,-3.682
162,614,-1.1039999
163,615,-4.6426
164,616,-3.9439998
165,617,-2.13
166,618,-0.94200003
167,619,-1.982
168,620,-3.44
169,621,-2.464
170,622,-3.889
171,623,-6.2286
172,624,-4.9614
173,625,-3.7595997
174,626,-2.2099998
175,627,-2.9861999
176,628,-0.626
177,629,-5.5959997
178,630,-3.006
179,631,-2.8349998
180,632,-4.5432
181,633,-5.068
182,634,-6.8171997
183,635,-2.0012
184,636,-3.7094002
185,637,-7.8241997
186,638,-1.586
187,639,-1.1359999
188,640,-4.0066
189,641,-0.81399995
190,642,-1.6120001
191,643,-4.8121996
192,644,-1.7540001
193,645,-4.394
194,646,-7.2343993
195,647,-4.5940003
196,648,-2.1799998
197,649,-1.9638001
198,650,-7.1771994
199,651,-2.302
200,652,-2.938
201,653,-3.8799999
202,654,-3.366
203,655,-4.4046
204,656,-2.9612
205,657,-2.89
206,658,-0.596
207,659,-1.3800001
208,660,-4.206
209,661,-6.396
210,662,-1.2836001
211,663,-0.752
212,664,-2.614
213,665,-3.436
214,666,-3.0420003
215,667,-1.5899999
216,668,-7.8759995
217,669,-3.7064
218,670,-2.086
219,671,-0.6444
220,672,-5.84
221,673,-2.426
222,674,-3.6917999
223,675,-4.5290003
224,676,-8.143801
225,677,-1.8852001
0,678,-0.24800003
1,679,0.422
2,680,-1.8280001
3,681,-4.7479997
4,682,-4.666
5,683,-2.6216
6,684,-5.9872003
7,685,-1.0738
8,686,-3.1606
9,687,0.402
10,688,-1.03
11,689,-1.08
12,690,-0.57800007
13,691,-1.7889999
14,692,-4.2060003
15,693,-2.3860002
16,694,-3.6626
17,695,-3.766
18,696,-2.7892
19,697,-2.508
20,698,-2.396
21,699,-2.4180002
22,700,-4.2242
23,701,-2.3308003
24,702,-4.0642
25,703,-1.85
26,704,-3.314
27,705,-1.4280001
28,706,-1.2500001
29,707,-3.1104
30,708,-0.5096
31,709,-3.2079997
32,710,-2.514
33,711,-3.8798
34,712,-3.3368
35,713,-0.22599998
36,714,-3.3700001
37,715,-2.3186002
38,716,-5.659
39,717,-4.3366003
40,718,-6.5716004
41,719,-3.8157997
42,720,-0.972
43,721,-2.772
44,722,-1.454
45,723,-4.2021995
46,724,-2.414
47,725,-3.0132003
48,726,-1.9553999
49,727,-2.4822
50,728,-2.4880002
51,729,-7.308
52,730,-4.9519997
53,731,-3.5470002
54,732,-3.0040002
55,733,-1.6063999
56,734,-7.2091994
57,735,-2.1579998
58,736,-6.7194
59,737,-3.7
60,738,-1.5540001
61,739,-3.2580001
62,740,-3.5912004
63,741,-2.6579998
64,742,-3.6280003
65,743,-3.786
66,744,-7.3846
67,745,-2.4640002
68,746,-4.7050004
69,747,-1.3640001
70,748,-3.1223996
71,749,-1.486
72,750,-4.1486006
73,751,-7.2091994
74,752,-3.464
75,753,-3.634
76,754,-1.766
77,755,-6.9032006
78,756,-3.902
79,757,-1.784
80,758,-0.32600003
81,759,-7.2091994
82,760,-0.85599995
83,761,-4.0439997
84,762,-1.12
85,763,-2.55
86,764,-5.638
87,765,-5.6913996
88,766,-1.5320001
89,767,-7.2091994
90,768,-2.942
91,769,-3.2308
92,770,-1.504
93,771,-1.9719999
94,772,-1.8757999
95,773,-1.138
96,774,-2.6536
97,775,-2.196
98,776,-3.0040002
99,777,-6.5612
100,778,-3.4008
101,779,-2.3370001
102,780,-6.7452
103,781,-2.154
104,782,-1.558
105,783,-3.214
106,784,-4.348
107,785,-0.07399998
108,786,-2.814
109,787,-4.248
110,788,-3.214
111,789,-2.1286
112,790,-1.6039999
113,791,-0.8719999
114,792,-4.6853995
115,793,-0.57
116,794,-2.002
117,795,-3.2080002
118,796,-1.28
119,797,-1.4300001
120,798,-1.2238001
121,799,-6.243
122,800,-1.65
123,801,-4.218
124,802,0.55600005
125,803,-1.809
126,804,0.488
127,805,-0.686
128,806,-3.5719998
129,807,-4.7996
130,808,-3.5248
131,809,-3.9590003
132,810,-1.9319999
133,811,-5.3987994
134,812,-1.9268
135,813,-5.218
136,814,-1.9411999
137,815,-1.792
138,816,-4.9444
139,817,-2.89
140,818,-4.4288
141,819,-3.966
142,820,-4.7683997
143,821,-7.2092004
144,822,-1.85
145,823,-7.5212007
146,824,-7.4160004
147,825,-2.3308003
148,826,-2.624
149,827,-3.8391998
150,828,-2.1227999
151,829,2.3841858e-08
152,830,-2.644
153,831,-1.406
154,832,-1.8800001
155,833,-5.7848
156,834,-2.648
157,835,-0.63000005
158,836,-4.5
159,837,-3.6782002
160,838,-2.892
161,839,-3.8728
162,840,-3.2568002
163,841,-2.5877998
164,842,-1.392
165,843,-0.66400003
166,844,-2.651
167,845,-5.628
168,846,-1.3865999
169,847,-7.2091994
170,848,-2.1360002
171,849,-4.9484
172,850,-7.4633994
173,851,-4.4185996
174,852,-0.564
175,853,-4.732
176,854,-3.0099998
177,855,-6.2239995
178,856,-0.9300001
179,857,-2.1759999
180,858,-4.2022
181,859,-7.2091994
182,860,-1.4473999
183,861,-3.2600002
184,862,-7.292
185,863,-3.5104
186,864,-2.9738002
187,865,-6.2714
188,866,-1.292
189,867,-4.9292
190,868,-2.152
191,869,-0.804
192,870,-4.1219997
193,871,-4.866
194,872,-0.496
195,873,-1.282
196,874,-2.1227999
197,875,0.36200005
198,876,-2.08
199,877,-3.9459999
200,878,-2.4106
201,879,-6.4019995
202,880,-1.718
203,881,-3.8688
204,882,-1.6939999
205,883,-3.7222
206,884,-2.81
207,885,-4.8244
208,886,-0.656
209,887,-2.8899999
210,888,-4.974
211,889,-2.1072
212,890,-2.7859998
213,891,-1.358
214,892,-2.5544
215,893,-4.6608
216,894,-3.1246
217,895,-1.1600001
218,896,-2.324
219,897,-3.816
220,898,-2.1727998
221,899,-6.275
222,900,-2.2194002
223,901,-7.727
224,902,-0.18400002
0,903,-0.43800002
1,904,-3.1104
2,905,-2.6878
3,906,-5.024
4,907,-6.334
5,908,-7.8259993
6,909,0.1884
7,910,-2.068
8,911,-5.435
9,912,-2.094
10,913,-2.2772
11,914,-3.178
12,915,-1.8412001
13,916,-5.9639997
14,917,-3.9080002
15,918,-1.9845998
16,919,0.02600002
17,920,-3.4624
18,921,-1.9
19,922,-2.6312
20,923,-3.3208
21,924,-3.652
22,925,-3.807
23,926,-2.2979999
24,927,-1.544
25,928,-3.8628001
26,929,-4.7328
27,930,-1.1159999
28,931,-2.648
29,932,-0.9940001
30,933,-2.128
31,934,-1.54
32,935,-5.043
33,936,-3.206
34,937,-0.7340001
35,938,-2.0692
36,939,-3.9444
37,940,-0.73
38,941,-1.14
39,942,-1.7459999
40,943,-5.366
41,944,-4.1952
42,945,-4.282
43,946,-0.87799996
44,947,-3.936
45,948,-2.5600002
46,949,-1.7720001
47,950,-3.1064
48,951,-3.7596002
49,952,-2.2166
50,953,-1.174
51,954,-1.8280001
52,955,-3.008
53,956,-3.2880006
54,957,-2.034
55,958,-1.6279999
56,959,-1.1780001
57,960,-3.063
58,961,-4.616
59,962,-5.7440004
60,963,-4.5446
61,964,-2.602
62,965,-4.2167997
63,966,-3.888
64,967,-2.08
65,968,-4.0888
66,969,-3.652
67,970,-4.938
68,971,-2.0540001
69,972,-1.6359999
70,973,-2.316
71,974,-0.14199997
72,975,-6.2508
73,976,-1.802
74,977,-2.3038
75,978,-2.5600002
76,979,-3.152
77,980,-2.6769998
78,981,-2.26
79,982,-6.0788
80,983,-0.06400001
81,984,-2.3517997
82,985,-2.362
83,986,-6.2622004
84,987,-1.9940001
85,988,-2.2478
86,989,-4.4047995
87,990,-2.8779998
88,991,-1.8658001
89,992,-1.086
90,993,-2.324
91,994,-1.9220002
92,995,-4.6806
93,996,-2.686
94,997,-2.0974
95,998,-1.358
96,999,-1.6860001
97,1000,-0.444
98,1001,-3.1829998
99,1002,-2.952
100,1003,-5.078
101,1004,-7.8846
102,1005,-1.852
103,1006,-0.39599997
104,1007,-1.1856
105,1008,-3.8580003
106,1009,-1.772
107,1010,-3.2524002
108,1011,-4.7300005
109,1012,-1.248
110,1013,-2.2546
111,1014,-3.964
112,1015,-6.278
113,1016,-3.316
114,1017,-5.3764
115,1018,-3.0619998
116,1019,-6.1379995
117,1020,-0.79199994
118,1021,-2.9512
119,1022,-4.5322
120,1023,-2.704
121,1024,-2.41
122,1025,-0.024800003
123,1026,-1.2
124,1027,0.14800002
125,1028,-2.3147998
126,1029,-1.0639999
127,1030,-3.9864001
128,1031,-3.0859997
129,1032,-5.562
130,1033,-3.0640001
131,1034,-5.1238
132,1035,-1.122
133,1036,-2.217
134,1037,-1.9860001
135,1038,-2.6340003
136,1039,-4.3832
137,1040,-1.2299999
138,1041,-2.3849998
139,1042,-6.41
140,1043,-0.36540002
141,1044,-1.583
142,1045,-2.0765998
143,1046,-6.0028
144,1047,-0.40599996
145,1048,-1.458
146,1049,-4.396
147,1050,-0.62679994
148,1051,-3.2319999
149,1052,-4.0349994
150,1053,-3.5260003
151,1054,-6.1752
152,1055,-3.2487998
153,1056,-0.84
154,1057,-4.098
155,1058,-2.7248
156,1059,-3.0900002
157,1060,-1.3859999
158,1061,-5.65
159,1062,-3.652
160,1063,-1.8799999
161,1064,-0.506
162,1065,-4.5579996
163,1066,-1.238
164,1067,-4.0959997
165,1068,-4.6348
166,1069,-3.6279998
167,1070,-3.8454003
168,1071,-2.06
169,1072,-3.3748002
170,1073,-2.1080003
171,1074,-3.668
172,1075,-1.492
173,1076,-0.748
174,1077,-1.9552
175,1078,-5.548
176,1079,-4.264
177,1080,-2.64
178,1081,-0.068
179,1082,0.366
180,1083,-2.848
181,1084,-4.5132003
182,1085,-3.152
183,1086,-2.762
184,1087,-3.662
185,1088,-1.34
186,1089,-2.68
187,1090,-1.766
188,1091,-1.9319999
189,1092,-0.83599997
190,1093,-2.3517997
191,1094,-1.4926001
192,1095,-1.9319999
193,1096,-1.55
194,1097,-6.2508
195,1098,-2.6928
196,1099,-0.12400001
197,1100,-0.172
198,1101,-1.22
199,1102,-3.324
200,1103,-0.83199996
201,1104,-2.2466
202,1105,-0.776
203,1106,-3.2400002
204,1107,-2.3
205,1108,-1.464
206,1109,-2.6079998
207,1110,-2.3716
208,1111,-2.4380002
209,1112,-1.6819999
210,1113,-2.878
211,1114,-4.2640004
212,1115,-1.0452
213,1116,-3.27
214,1117,-3.2940001
215,1118,-0.33999997
216,1119,-2.606
217,1120,-6.4019995
218,1121,-3.4111996
219,1122,-2.022
220,1123,-1.586
221,1124,0.954
222,1125,-3.102
223,1126,-2.3920002
224,1127,-6.0219994
